,block_id,previous_solution,timeout,model_found,shown_optimal,outcome,solver_time_in_sec,initial_n_instrs,initial_estimated_size,initial_estimated_gas,initial_length,saved_length,saved_size,saved_gas,solution_found,optimized_n_instrs,optimized_length,optimized_estimated_size,optimized_estimated_gas,checker,reason
16,0x62AB956D616C25d7887e685Cf3299fBa8505e34b_SeriumInvesting_run_code_of_0_block_166_0_input,PUSH 40 MLOAD PUSH 461bcd PUSH e5 SHL DUP2 MSTORE PUSH 20 PUSH 4 DUP3 ADD MSTORE PUSH 22 PUSH 24 DUP3 ADD MSTORE PUSH 45524332303a20617070726f766520746f20746865207a65726f206164647265 PUSH 44 DUP3 ADD,10,TRUE,TRUE,model,11.37,21,63,63,21,0,0,0,PUSH 40 MLOAD DUP1 PUSH 44 PUSH 461bcd PUSH e5 SHL DUP3 MSTORE ADD PUSH 20 PUSH 4 DUP4 ADD MSTORE PUSH 22 PUSH 24 DUP4 ADD MSTORE PUSH 45524332303a20617070726f766520746f20746865207a65726f206164647265,21,21,63,63,TRUE,
17,0x6237CeA65f68d9b78586728f4eDa3ddD1C3793bF_PikaFin_run_code_of_0_block_24_0_input,DUP1 PUSH 95ea7b3 EQ PUSH [tag] 5,10,TRUE,TRUE,model,0.11,4,10,12,4,0,0,0,PUSH 95ea7b3 DUP2 EQ PUSH [tag] 5,4,4,10,12,TRUE,
18,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_run_code_of_0_block_436_0_input,SWAP3 POP PUSH [tag] 592 PUSH 20 DUP6 ADD PUSH [tag] 553,10,TRUE,TRUE,model,0.38,7,12,20,7,0,0,0,SWAP3 POP PUSH [tag] 553 PUSH 20 DUP6 ADD PUSH [tag] 592,7,7,12,20,TRUE,
19,0x32E6C34Cd57087aBBD59B5A4AECC4cB495924356_ERC20_run_code_of_0_block_60_1_input,SWAP1 SWAP2,10,TRUE,TRUE,model,0.13,2,2,6,2,2,2,6,,0,0,0,0,TRUE,
20,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_run_code_of_0_block_217_0_input,PUSH d SLOAD DUP3 SUB PUSH [tag] 263,10,TRUE,TRUE,model,0.19,5,8,2112,5,0,0,0,PUSH d SLOAD DUP3 SUB PUSH [tag] 263,5,5,8,2112,TRUE,
21,0x7d657Cf5Eb3d26658eC85de8Bf8b5E4d8D40F87C_DONOTBUY_run_code_of_0_block_363_0_input,SWAP3 SWAP6 SWAP3 SWAP5 POP POP POP PUSH 40 SWAP2 SWAP1 SWAP2 ADD CALLDATALOAD SWAP1,10,TRUE,TRUE,model,1.55,14,15,39,14,6,6,18,SWAP5 POP POP POP SWAP1 PUSH 40 ADD CALLDATALOAD,8,8,9,21,TRUE,
22,0x8CFeA40E059Eb393f49C103EA56C80bF8D2CA20a_GoldFarmFaaS_run_code_of_0_block_272_0_input,CALLVALUE DUP1 ISZERO PUSH [tag] 297,10,TRUE,TRUE,model,0.16,4,6,11,4,0,0,0,PUSH [tag] 297 CALLVALUE DUP1 ISZERO,4,4,6,11,TRUE,
23,0x6488216d7aeC6AB3DbE55437704ab7731541a38a_ERC20_run_code_of_0_block_61_0_input,PUSH 40 MLOAD PUSH 461bcd PUSH e5 SHL DUP2 MSTORE PUSH 20 PUSH 4 DUP3 ADD MSTORE PUSH 25 PUSH 24 DUP3 ADD MSTORE PUSH 45524332303a2064656372656173656420616c6c6f77616e63652062656c6f77 PUSH 44 DUP3 ADD,10,TRUE,TRUE,model,7.03,21,63,63,21,0,0,0,PUSH 40 MLOAD PUSH 25 PUSH 20 PUSH 461bcd PUSH e5 SHL DUP4 MSTORE PUSH 4 DUP4 ADD MSTORE DUP2 PUSH 24 ADD MSTORE PUSH 45524332303a2064656372656173656420616c6c6f77616e63652062656c6f77 DUP2 PUSH 44 ADD,21,21,63,63,TRUE,
24,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_ERC721_run_code_of_0_block_26_0_input,PUSH 40 MLOAD PUSH [tag] 22 SWAP2 SWAP1 PUSH [tag] 27,10,TRUE,TRUE,model,0.2,6,11,18,6,1,1,3,PUSH [tag] 22 PUSH 40 MLOAD SWAP2 PUSH [tag] 27,5,5,10,15,TRUE,
25,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_run_code_of_0_block_282_0_input,DUP1 CALLDATALOAD PUSH ff DUP2 AND DUP2 EQ PUSH [tag] 307,10,TRUE,TRUE,model,0.34,8,11,24,8,0,0,0,DUP1 CALLDATALOAD DUP1 PUSH ff DUP3 AND EQ PUSH [tag] 307,8,8,11,24,TRUE,
26,0x7d657Cf5Eb3d26658eC85de8Bf8b5E4d8D40F87C_DONOTBUY_run_code_of_0_block_178_1_input,PUSH 7373 PUSH f0 SHL PUSH 64 DUP3 ADD,10,TRUE,TRUE,model,0.21,6,10,18,6,0,0,0,PUSH 64 DUP2 ADD PUSH 7373 PUSH f0 SHL,6,6,10,18,TRUE,
27,0x8C3c25474530DF10046f7cDc197571F353F5AcA0_CUPMinter_run_code_of_0_block_337_0_input,PUSH0 PUSH 1 PUSH 1 PUSH a0 SHL SUB DUP4 AND PUSH [tag] 533,10,TRUE,TRUE,model,0.39,9,14,26,9,0,1,0,PUSH0 PUSH 1 DUP1 PUSH a0 SHL SUB DUP4 AND PUSH [tag] 533,9,9,13,26,TRUE,
28,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_run_code_of_0_block_158_0_input,CALLVALUE DUP1 ISZERO PUSH [tag] 160,10,TRUE,TRUE,model,0.16,4,6,11,4,0,0,0,PUSH [tag] 160 CALLVALUE DUP1 ISZERO,4,4,6,11,TRUE,
29,0x8CFeA40E059Eb393f49C103EA56C80bF8D2CA20a_GoldFarmFaaS_run_code_of_0_block_480_0_input,PUSH 40 MLOAD PUSH 461bcd PUSH e5 SHL DUP2 MSTORE PUSH 4 ADD PUSH [tag] 350 SWAP1 PUSH [tag] 390,10,TRUE,TRUE,model,3.07,12,22,36,12,1,1,3,PUSH [tag] 350 PUSH 40 MLOAD PUSH 461bcd PUSH e5 SHL DUP2 MSTORE PUSH 4 ADD PUSH [tag] 390,11,11,21,33,TRUE,
30,0x62AB956D616C25d7887e685Cf3299fBa8505e34b_SeriumInvesting_run_code_of_0_block_356_0_input,SWAP3 SWAP6 SWAP3 SWAP5 POP POP POP PUSH 40 SWAP2 SWAP1 SWAP2 ADD CALLDATALOAD SWAP1,10,TRUE,TRUE,model,6.6,14,15,39,14,4,4,12,SWAP4 PUSH 40 ADD CALLDATALOAD SWAP4 SWAP5 POP POP POP SWAP3,10,10,11,27,TRUE,
31,0x8C3c25474530DF10046f7cDc197571F353F5AcA0_CUPMinter_run_code_of_0_block_166_0_input,PUSH 40 MLOAD PUSH 40c10f19 PUSH e0 SHL DUP2 MSTORE PUSH 1 PUSH 1 PUSH a0 SHL SUB DUP4 DUP2 AND PUSH 4 DUP4 ADD,10,TRUE,TRUE,model,137.12,18,28,54,18,0,1,0,PUSH 40 MLOAD PUSH 1 DUP1 PUSH a0 SHL SUB DUP1 DUP5 AND DUP3 PUSH 4 ADD PUSH 40c10f19 PUSH e0 SHL DUP5 MSTORE,18,18,27,54,TRUE,
32,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_run_code_of_0_block_482_0_input,PUSH 20 DUP3 LT DUP2 SUB PUSH [tag] 630,10,TRUE,TRUE,model,0.21,6,9,18,6,0,0,0,PUSH 20 DUP3 LT DUP2 SUB PUSH [tag] 630,6,6,9,18,TRUE,
33,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_initial_block_48_0_input,PUSH0 DUP5 ISZERO PUSH [tag] 66,10,TRUE,TRUE,model,0.19,4,6,11,4,0,0,0,PUSH0 DUP5 ISZERO PUSH [tag] 66,4,4,6,11,TRUE,
34,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_run_code_of_0_block_150_1_input,SWAP1 KECCAK256 SLOAD DUP3 LT ISZERO PUSH [tag] 215,10,TRUE,TRUE,model,0.31,7,9,2145,7,0,0,0,SWAP1 KECCAK256 SLOAD DUP3 LT ISZERO PUSH [tag] 215,7,7,9,2145,TRUE,
35,0x32E6C34Cd57087aBBD59B5A4AECC4cB495924356_ERC20_initial_block_16_0_input,DUP4 DUP3 LT ISZERO PUSH [tag] 27,10,TRUE,TRUE,model,0.23,5,7,15,5,0,0,0,PUSH [tag] 27 DUP5 DUP4 LT ISZERO,5,5,7,15,TRUE,
36,0x8CFeA40E059Eb393f49C103EA56C80bF8D2CA20a_GoldFarmFaaS_run_code_of_0_block_345_0_input,PUSH 40 MLOAD DUP5 DUP2 MSTORE CALLER SWAP1 PUSH 7084f5476618d8e60b11ef0d7d3f06914655adb8793e28ff7f018d4c76d505d5 SWAP1 PUSH 20 ADD PUSH 40 MLOAD DUP1 SWAP2 SUB SWAP1,10,TRUE,TRUE,model,148.57,17,52,50,17,2,2,6,CALLER PUSH 7084f5476618d8e60b11ef0d7d3f06914655adb8793e28ff7f018d4c76d505d5 PUSH 40 MLOAD DUP7 DUP2 MSTORE PUSH 40 MLOAD PUSH 20 DUP2 SWAP3 ADD SUB SWAP1,15,15,50,44,TRUE,
37,0x6237CeA65f68d9b78586728f4eDa3ddD1C3793bF_PikaFin_run_code_of_0_block_183_0_input,PUSH 40 MLOAD PUSH 461bcd PUSH e5 SHL DUP2 MSTORE PUSH 20 PUSH 4 DUP3 ADD MSTORE PUSH 25 PUSH 24 DUP3 ADD MSTORE PUSH 45524332303a207472616e736665722066726f6d20746865207a65726f206164 PUSH 44 DUP3 ADD,10,TRUE,TRUE,model,14.74,21,63,63,21,0,0,0,PUSH 40 MLOAD DUP1 PUSH 44 PUSH 461bcd PUSH e5 SHL DUP3 MSTORE ADD PUSH 20 PUSH 4 DUP4 ADD MSTORE PUSH 25 PUSH 24 DUP4 ADD MSTORE PUSH 45524332303a207472616e736665722066726f6d20746865207a65726f206164,21,21,63,63,TRUE,
38,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_run_code_of_0_block_621_0_input,PUSH 1 PUSH 1 PUSH a0 SHL SUB SWAP3 DUP4 AND PUSH 20 SWAP2 DUP3 MUL SWAP3 SWAP1 SWAP3 ADD ADD,10,TRUE,TRUE,model,15.67,17,21,53,17,3,4,9,PUSH 20 SWAP1 DUP2 MUL ADD ADD PUSH 1 DUP1 PUSH a0 SHL SUB DUP1 SWAP3 AND,14,14,17,44,TRUE,
39,0x7d657Cf5Eb3d26658eC85de8Bf8b5E4d8D40F87C_DONOTBUY_run_code_of_0_block_212_0_input,POP PUSH 14 SLOAD PUSH 1 PUSH 1 PUSH a0 SHL SUB DUP6 DUP2 AND SWAP2 AND EQ ISZERO,10,TRUE,TRUE,model,10.09,15,19,2141,15,0,1,0,PUSH 14 SLOAD PUSH 1 DUP1 PUSH a0 SHL SUB DUP1 DUP8 AND SWAP3 POP AND EQ ISZERO,15,15,18,2141,TRUE,
40,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_run_code_of_0_block_250_0_input,PUSH 40 MLOAD PUSH 461bcd PUSH e5 SHL DUP2 MSTORE PUSH 20 PUSH 4 DUP3 ADD MSTORE PUSH 9 PUSH 24 DUP3 ADD MSTORE PUSH 13585e081b1a5b5a5d PUSH ba SHL PUSH 44 DUP3 ADD,10,TRUE,TRUE,model,291.65,23,43,69,23,0,0,0,PUSH 13585e081b1a5b5a5d PUSH ba SHL PUSH 40 MLOAD PUSH 44 PUSH 20 PUSH 461bcd PUSH e5 SHL DUP4 MSTORE PUSH 4 DUP4 ADD MSTORE PUSH 9 DUP3 PUSH 24 ADD MSTORE DUP2 ADD,23,23,43,69,TRUE,
41,0x8C3c25474530DF10046f7cDc197571F353F5AcA0_CUPMinter_run_code_of_0_block_31_0_input,DUP1 PUSH 7f8b35bf EQ PUSH [tag] 16,10,TRUE,TRUE,model,0.16,4,10,12,4,0,0,0,PUSH 7f8b35bf DUP2 EQ PUSH [tag] 16,4,4,10,12,TRUE,
42,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_run_code_of_0_block_144_0_input,POP PUSH [tag] 52 PUSH [tag] 160 CALLDATASIZE PUSH 4 PUSH [tag] 59,10,TRUE,TRUE,model,0.23,6,13,16,6,0,0,0,POP PUSH [tag] 160 PUSH [tag] 59 PUSH [tag] 52 CALLDATASIZE PUSH 4,6,6,13,16,TRUE,
43,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_Ownable_run_code_of_0_block_5_0_input,DUP1 PUSH f2fde38b EQ PUSH [tag] 5,10,TRUE,TRUE,model,0.15,4,10,12,4,0,0,0,PUSH f2fde38b DUP2 EQ PUSH [tag] 5,4,4,10,12,TRUE,
44,0x62AB956D616C25d7887e685Cf3299fBa8505e34b_SeriumInvesting_run_code_of_0_block_301_0_input,PUSH 8 SLOAD ISZERO DUP1 ISZERO PUSH [tag] 377,10,TRUE,TRUE,model,0.21,6,9,2115,6,0,0,0,PUSH [tag] 377 PUSH 8 SLOAD ISZERO DUP1 ISZERO,6,6,9,2115,TRUE,
45,0x8CFeA40E059Eb393f49C103EA56C80bF8D2CA20a_GoldFarmFaaS_run_code_of_0_block_468_0_input,DUP1 PUSH 3 SUB PUSH [tag] 419,10,TRUE,TRUE,model,0.16,4,7,12,4,0,0,0,DUP1 PUSH 3 SUB PUSH [tag] 419,4,4,7,12,TRUE,
46,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_ERC721_run_code_of_0_block_151_0_input,PUSH0 PUSH 1 PUSH 1 PUSH a0 SHL SUB DUP5 AND EXTCODESIZE ISZERO PUSH [tag] 226,10,TRUE,TRUE,model,0.94,11,16,2629,11,0,1,0,PUSH0 PUSH 1 DUP1 PUSH a0 SHL SUB DUP5 AND EXTCODESIZE ISZERO PUSH [tag] 226,11,11,15,2629,TRUE,
47,0x62AB956D616C25d7887e685Cf3299fBa8505e34b_SeriumInvesting_run_code_of_0_block_180_0_input,DUP1 ISZERO PUSH [tag] 247,10,TRUE,TRUE,model,0.13,3,5,9,3,0,0,0,PUSH [tag] 247 DUP2 ISZERO,3,3,5,9,TRUE,
48,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_ERC721_run_code_of_0_block_215_0_input,DUP2 PUSH 40 MSTORE DUP3 DUP2 MSTORE DUP11 PUSH 20 DUP5 DUP8 ADD ADD GT ISZERO PUSH [tag] 297,10,TRUE,TRUE,model,3.8,15,19,45,15,0,0,0,PUSH [tag] 297 DUP12 DUP5 PUSH 20 DUP9 ADD ADD GT DUP5 DUP5 PUSH 40 MSTORE DUP4 MSTORE ISZERO,15,15,19,45,TRUE,
49,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_run_code_of_0_block_499_0_input,DUP2 DUP2 LT ISZERO PUSH [tag] 653,10,TRUE,TRUE,model,0.19,5,7,15,5,0,0,0,DUP2 DUP2 LT ISZERO PUSH [tag] 653,5,5,7,15,TRUE,
50,0x8CFeA40E059Eb393f49C103EA56C80bF8D2CA20a_GoldFarmFaaS_run_code_of_0_block_70_0_input,DUP1 PUSH 2e1a7d4d EQ PUSH [tag] 13,10,TRUE,TRUE,model,0.11,4,10,12,4,0,0,0,PUSH 2e1a7d4d DUP2 EQ PUSH [tag] 13,4,4,10,12,TRUE,
51,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_run_code_of_0_block_18_0_input,DUP1 PUSH 8da5cb5b GT PUSH [tag] 27,10,TRUE,TRUE,model,0.11,4,10,12,4,0,0,0,DUP1 PUSH 8da5cb5b GT PUSH [tag] 27,4,4,10,12,TRUE,
52,0x6237CeA65f68d9b78586728f4eDa3ddD1C3793bF_PikaFin_run_code_of_0_block_395_0_input,DUP4 MLOAD SWAP3 POP PUSH 20 DUP5 ADD MLOAD SWAP2 POP PUSH 40 DUP5 ADD MLOAD SWAP1 POP SWAP3 POP SWAP3 POP SWAP3,10,TRUE,TRUE,model,196.81,21,23,58,21,6,6,17,POP POP POP PUSH 40 DUP2 PUSH 20 DUP4 ADD MLOAD SWAP3 MLOAD SWAP4 POP ADD MLOAD,15,15,17,41,TRUE,
53,0x6488216d7aeC6AB3DbE55437704ab7731541a38a_SamuraiFinance_run_code_of_0_block_164_0_input,PUSH 40 MLOAD PUSH 461bcd PUSH e5 SHL DUP2 MSTORE PUSH 20 PUSH 4 DUP3 ADD MSTORE PUSH 21 PUSH 24 DUP3 ADD MSTORE PUSH 45524332303a206275726e2066726f6d20746865207a65726f20616464726573 PUSH 44 DUP3 ADD,10,TRUE,TRUE,model,13.15,21,63,63,21,0,0,0,PUSH 40 MLOAD DUP1 PUSH 44 PUSH 461bcd PUSH e5 SHL DUP3 MSTORE ADD PUSH 20 PUSH 4 DUP4 ADD MSTORE PUSH 21 PUSH 24 DUP4 ADD MSTORE PUSH 45524332303a206275726e2066726f6d20746865207a65726f20616464726573,21,21,63,63,TRUE,
54,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_initial_block_43_0_input,DUP2 MLOAD PUSH 1 PUSH 1 PUSH 40 SHL SUB DUP2 GT ISZERO PUSH [tag] 61,10,TRUE,TRUE,model,0.71,11,16,33,11,0,1,0,DUP2 MLOAD PUSH 1 DUP1 PUSH 40 SHL SUB DUP2 GT ISZERO PUSH [tag] 61,11,11,15,33,TRUE,
55,0x7d657Cf5Eb3d26658eC85de8Bf8b5E4d8D40F87C_DONOTBUY_run_code_of_0_block_142_0_input,PUSH 1 PUSH 1 PUSH a0 SHL SUB DUP2 AND PUSH0 SWAP1 DUP2 MSTORE PUSH 6 PUSH 20 MSTORE PUSH 40 DUP2 KECCAK256 PUSH 1 ADD SLOAD PUSH [tag] 132 SWAP1 TIMESTAMP PUSH [tag] 165,10,TRUE,FALSE,model,34.78,24,35,2194,24,1,3,3,PUSH0 PUSH [tag] 132 PUSH 1 DUP4 DUP2 DUP3 PUSH a0 PUSH 6 PUSH 20 MSTORE SHL SUB AND DUP4 MSTORE PUSH 40 DUP4 KECCAK256 SWAP1 ADD SLOAD TIMESTAMP PUSH [tag] 165,23,23,32,2191,TRUE,
56,0x6488216d7aeC6AB3DbE55437704ab7731541a38a_SamuraiFinance_run_code_of_0_block_121_1_input,SWAP1 SWAP2,10,TRUE,TRUE,model,0.12,2,2,6,2,0,0,0,SWAP1 SWAP2,2,2,2,6,TRUE,
57,0x62AB956D616C25d7887e685Cf3299fBa8505e34b_SeriumInvesting_run_code_of_0_block_25_0_input,DUP1 PUSH 18160ddd EQ PUSH [tag] 6,10,TRUE,TRUE,model,0.16,4,10,12,4,0,0,0,PUSH 18160ddd DUP2 EQ PUSH [tag] 6,4,4,10,12,TRUE,
58,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_run_code_of_0_block_12_0_input,DUP1 PUSH 70a08231 EQ PUSH [tag] 13,10,TRUE,TRUE,model,0.15,4,10,12,4,0,0,0,PUSH 70a08231 DUP2 EQ PUSH [tag] 13,4,4,10,12,TRUE,
59,0x7d657Cf5Eb3d26658eC85de8Bf8b5E4d8D40F87C_DONOTBUY_run_code_of_0_block_117_2_input,SWAP1 SWAP2,10,TRUE,TRUE,model,0.12,2,2,6,2,2,2,6,,0,0,0,0,TRUE,
60,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_run_code_of_0_block_203_0_input,PUSH 1 PUSH 1 PUSH a0 SHL SUB DUP14 AND PUSH0 SWAP1 DUP2 MSTORE PUSH 2 PUSH 20,10,TRUE,TRUE,model,5,13,18,38,13,1,2,4,PUSH 1 DUP1 PUSH a0 SHL SUB DUP14 AND PUSH0 MSTORE PUSH0 PUSH 2 PUSH 20,12,12,16,34,TRUE,
61,0x62AB956D616C25d7887e685Cf3299fBa8505e34b_SeriumInvesting_run_code_of_0_block_188_0_input,PUSH 40 MLOAD PUSH 461bcd PUSH e5 SHL DUP2 MSTORE PUSH 20 PUSH 4 DUP3 ADD MSTORE PUSH 11 PUSH 24 DUP3 ADD MSTORE PUSH 4552523a20556e6973776170206f6e6c79 PUSH 78 SHL PUSH 44 DUP3 ADD,10,TRUE,TRUE,model,194.13,23,51,69,23,0,0,0,PUSH 4552523a20556e6973776170206f6e6c79 PUSH 78 SHL PUSH 40 MLOAD PUSH 44 DUP2 ADD PUSH 20 PUSH 461bcd PUSH e5 SHL DUP4 MSTORE PUSH 4 DUP4 ADD MSTORE PUSH 11 DUP3 PUSH 24 ADD MSTORE,23,23,51,69,TRUE,
62,0x8C3c25474530DF10046f7cDc197571F353F5AcA0_EnumerableSet_initial_block_0_1_input,DUP1 MLOAD PUSH0 BYTE PUSH 73 EQ PUSH [tag] 1,10,TRUE,TRUE,model,0.26,7,10,20,7,0,0,0,PUSH [tag] 1 PUSH 73 DUP3 MLOAD PUSH0 BYTE EQ,7,7,10,20,TRUE,
